1018,1048261858
1019,1048282356
1020,1048333524
1021,1048352925
1022,1048352925
1023,1048358672
1024,1048360085
1025,1048360085
1026,1048367057
1027,1048419539
1028,1048507608
1029,1048517608
1030,1048564362
1031,1048651707
1032,1048691347
1033,1048753329
1034,1048787774
1035,1048915469
1036,1048969957
1037,1048971045
1038,1048993445
1039,1049059125
1040,1049214645
1041,1049287372
1042,1049287372
1043,1049442921
